caseid,weight,vote2020,biden_winner,pres_vote,birthyr,age,age9,gender,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputzip,inputstate,educ7,hispanic,ethnicity,votereg,wave
212398804,1.21328209412682,I did not vote in the election this November,Definitely not the rightful winner,NA,1993,27,25 - 34,Female,Never married,Homemaker,Prefer not to say,Independent,Lean Republican,Did not vote for President,33314,Florida,Some college,Yes,Black or African American,Yes,14
6110437,0.996785488907852,I am sure I voted,Definitely the rightful winner,Joe Biden,1969,51,45 - 54,Female,Married,Full-time,"$200,000 - $249,999",Democrat,Strong Democrat,Hillary Clinton,22315,Virginia,Bachelor's degree,No,White,Yes,14
160205317,0.809086246956185,I did not vote in the election this November,Definitely not the rightful winner,NA,1980,40,35 - 44,Female,Married,Part-time,"$20,000 - $29,999",Independent,Independent,Did not vote for President,37659,Tennessee,High school diploma or the equivalent (GED),No,White,Yes,14
160329160,0.329989274757149,I am sure I voted,Definitely the rightful winner,Someone else,1967,53,45 - 54,Male,Never married,Permanently disabled,"$10,000 - $19,999",Independent,Independent,Did not vote for President,43224,Ohio,High school diploma or the equivalent (GED),No,White,Yes,14
195649789,0.831557005842137,I am sure I voted,Definitely the rightful winner,Joe Biden,1989,31,25 - 34,Male,Never married,Full-time,"$40,000 - $49,999",Democrat,Not very strong Democrat,Did not vote for President,19462,Pennsylvania,Bachelor's degree,No,Asian/Pacific Islander,Yes,14
33491950,0.865942637964102,I am sure I voted,Definitely the rightful winner,Joe Biden,1951,69,65 - 74,Male,Never married,Retired,"Less than $10,000",Democrat,Strong Democrat,Hillary Clinton,94403,California,Some college,No,White,Yes,14
148281922,1.0097318914893,I am sure I voted,Definitely the rightful winner,Joe Biden,1963,57,55 - 64,Female,Married,Full-time,"$250,000 - $349,999",Independent,Independent,Hillary Clinton,40513,Kentucky,Professional or doctorate degree,No,Asian/Pacific Islander,Yes,14
461022976,0.687535751216304,I am sure I voted,Definitely the rightful winner,Joe Biden,1997,23,18 - 24,Female,Never married,Full-time,"$10,000 - $19,999",Democrat,Strong Democrat,Did not vote for President,46802,Indiana,High school diploma or the equivalent (GED),No,White,Yes,14
178161400,0.755228907227073,I am sure I voted,Definitely the rightful winner,Joe Biden,1958,62,55 - 64,Male,Married,Full-time,"$80,000 - $99,999",Republican,Strong Republican,Hillary Clinton,18960,Pennsylvania,High school diploma or the equivalent (GED),No,White,Yes,14
181395649,0.645646712701818,I am sure I voted,Definitely the rightful winner,Joe Biden,1981,39,35 - 44,Male,Never married,Permanently disabled,"Less than $10,000",Democrat,Not very strong Democrat,Did not vote for President,21613,Maryland,Some college,No,Black or African American,Yes,14
166745530,1.10878568471968,I am sure I voted,Definitely not the rightful winner,Donald Trump,1950,70,65 - 74,Male,Married,Retired,"$50,000 - $59,999",Republican,Not very strong Republican,Donald Trump,19539,Pennsylvania,High school diploma or the equivalent (GED),No,White,Yes,14
190254988,1.37803139768545,I am sure I voted,Probably not the rightful winner,Donald Trump,1985,35,35 - 44,Female,Widowed,Other,"$50,000 - $59,999",Independent,Independent,Donald Trump,46952,Indiana,Bachelor's degree,No,White,Yes,14
176354710,1.43437902706407,I am sure I voted,Definitely not the rightful winner,Donald Trump,1960,60,55 - 64,Female,Married,Part-time,"$80,000 - $99,999",Independent,Lean Republican,Donald Trump,21146,Maryland,Bachelor's degree,No,White,Yes,14
33020494,0.894689486903329,I am sure I voted,Definitely the rightful winner,Joe Biden,1950,70,65 - 74,Female,Married,Retired,"$40,000 - $49,999",Independent,Lean Democrat,Hillary Clinton,77833,Texas,Bachelor's degree,No,White,Yes,14
126490474,1.54210582866936,I am sure I voted,Definitely not the rightful winner,Donald Trump,1945,75,75 - 84,Male,Divorced,Retired,"$10,000 - $19,999",Independent,Independent,Donald Trump,57501,South Dakota,High school diploma or the equivalent (GED),No,Other,Yes,14
6728374,0.9913818571008090,I am sure I voted,Definitely not the rightful winner,Donald Trump,1951,69,65 - 74,Male,Married,Retired,Prefer not to say,Republican,Strong Republican,Donald Trump,46320,Indiana,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
167820430,0.916850845069045,I am sure I voted,Definitely not the rightful winner,Joe Biden,1987,33,25 - 34,Male,Married,Full-time,"Less than $10,000",Republican,Not very strong Republican,Did not vote for President,18041,Pennsylvania,Associate's degree,No,White,Yes,14
325781278,0.858636434823035,"I usually vote, but didn't this time",Definitely not the rightful winner,NA,1958,62,55 - 64,Female,Divorced,Permanently disabled,"$10,000 - $19,999",Republican,Strong Republican,Did not vote for President,66762,Kansas,Some college,No,White,No,14
58245799,0.909095442065365,I am sure I voted,Definitely the rightful winner,Joe Biden,1964,56,55 - 64,Female,Married,Permanently disabled,"$70,000 - $79,999",Democrat,Not very strong Democrat,Hillary Clinton,98033,Washington,Some college,No,White,Yes,14
57710779,1.14527798746649,I am sure I voted,Probably not the rightful winner,Donald Trump,1956,64,55 - 64,Male,Married,Part-time,"$200,000 - $249,999",Independent,Lean Republican,Donald Trump,7746,New Jersey,Master's degree,No,White,Yes,14
391984780,0.654576499918778,I am sure I voted,Definitely the rightful winner,Joe Biden,1993,27,25 - 34,Female,Separated,Temporarily laid off,"$20,000 - $29,999",Independent,Independent,Gary Johnson,77043,Tennessee,Associate's degree,No,Hispanic/Latino/Chicano/a,Yes,14
208708186,0.661182023646803,I am sure I voted,Definitely the rightful winner,Joe Biden,1967,53,45 - 54,Female,Never married,Unemployed,"$20,000 - $29,999",Democrat,Not very strong Democrat,Did not vote for President,19462,Pennsylvania,Some college,No,Black or African American,Yes,14
36870433,1.05825660950126,I am sure I voted,Definitely not the rightful winner,Donald Trump,1958,62,55 - 64,Male,Married,Full-time,"$80,000 - $99,999",Republican,Not very strong Republican,Did not vote for President,70767,Louisiana,High school diploma or the equivalent (GED),No,White,Yes,14
57212020,1.17738840154438,I am sure I voted,Definitely not the rightful winner,Donald Trump,1965,55,55 - 64,Male,Married,Permanently disabled,"$40,000 - $49,999",Republican,Not very strong Republican,Donald Trump,65018,Missouri,Did not graduate from high school,No,White,Yes,14
172359568,0.851387753857503,I am sure I voted,Definitely the rightful winner,Joe Biden,1975,45,45 - 54,Male,Never married,Retired,"$30,000 - $39,999",Democrat,Strong Democrat,Hillary Clinton,64109,Missouri,Bachelor's degree,No,White,Yes,14
221033869,0.857010221777445,I am sure I voted,Definitely the rightful winner,Joe Biden,1992,28,25 - 34,Male,Never married,Part-time,"$100,000 - $119,999",Independent,Independent,Hillary Clinton,60491,Illinois,Bachelor's degree,No,White,Yes,14
395833384,1.75532301601669,I am sure I voted,Definitely not the rightful winner,Donald Trump,1957,63,55 - 64,Male,Married,Full-time,"$80,000 - $99,999",Republican,Strong Republican,Donald Trump,55079,Minnesota,Associate's degree,No,Other,Yes,14
203403769,1.17328061637993,I am sure I voted,Definitely not the rightful winner,Donald Trump,1959,61,55 - 64,Male,Married,Permanently disabled,"$30,000 - $39,999",Other,Lean Republican,Donald Trump,28112,North Carolina,High school diploma or the equivalent (GED),No,White,Yes,14
397235002,0.832944975832615,I am sure I voted,Definitely the rightful winner,Joe Biden,1985,35,35 - 44,Male,Separated,Full-time,"$60,000 - $69,999",Democrat,Strong Democrat,Did not vote for President,21030,Maryland,Bachelor's degree,No,Black or African American,Yes,14
168474652,0.781889195571211,I am sure I voted,Definitely the rightful winner,Joe Biden,1957,63,55 - 64,Female,Divorced,Part-time,"$10,000 - $19,999",Democrat,Strong Democrat,Hillary Clinton,89703,Nevada,High school diploma or the equivalent (GED),Yes,Hispanic/Latino/Chicano/a,Yes,14
215077249,0.992335116803267,I am sure I voted,Probably not the rightful winner,Donald Trump,1992,28,25 - 34,Female,Married,Part-time,Prefer not to say,Not sure,Lean Republican,Did not vote for President,49319,Michigan,Some college,No,White,Yes,14
67286878,0.70413336160648,I did not vote in the election this November,Definitely the rightful winner,NA,1978,42,35 - 44,Female,Married,Temporarily laid off,Prefer not to say,Not sure,Independent,Did not vote for President,89156,Nevada,Associate's degree,No,Hispanic/Latino/Chicano/a,No,14
203409328,1.14830918751889,I am sure I voted,Definitely not the rightful winner,Donald Trump,1960,60,55 - 64,Male,Married,Full-time,"$250,000 - $349,999",Republican,Strong Republican,Donald Trump,78613,Texas,Bachelor's degree,No,Hispanic/Latino/Chicano/a,Yes,14
164244694,1.02232038788505,I am sure I voted,Definitely the rightful winner,Joe Biden,1965,55,55 - 64,Male,Married,Full-time,"$250,000 - $349,999",Democrat,Not very strong Democrat,Hillary Clinton,75067,Texas,Some college,No,White,Yes,14
197542561,1.23751454023264,I am sure I voted,Definitely not the rightful winner,Donald Trump,1944,76,75 - 84,Female,Married,Retired,"$20,000 - $29,999",Other,Independent,Donald Trump,30127,Georgia,High school diploma or the equivalent (GED),No,White,Yes,14
138386803,0.99988643463581800,I am sure I voted,Definitely the rightful winner,Joe Biden,1947,73,65 - 74,Female,Divorced,Retired,"$20,000 - $29,999",Other,Independent,Hillary Clinton,29210,South Carolina,Bachelor's degree,No,White,Yes,14
221561128,0.1877722889045,I am sure I voted,Probably the rightful winner,Someone else,1988,32,25 - 34,Male,Never married,Student,Prefer not to say,Independent,Lean Democrat,Jill Stein,91701,California,Associate's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
416376082,0.724264326826622,I am sure I voted,Definitely the rightful winner,Joe Biden,1985,35,35 - 44,Male,Never married,Full-time,"$40,000 - $49,999",Democrat,Strong Democrat,Did not vote for President,20602,Maryland,High school diploma or the equivalent (GED),Yes,White,Yes,14
207313168,0.838371862206938,I am sure I voted,Definitely the rightful winner,Joe Biden,1976,44,35 - 44,Female,Divorced,Full-time,"$30,000 - $39,999",Independent,Lean Democrat,Hillary Clinton,45505,Ohio,Associate's degree,No,White,Yes,14
209341324,1.07769120743152,I am sure I voted,Probably not the rightful winner,Donald Trump,1953,67,65 - 74,Male,Married,Retired,"$120,000 - $149,999",Independent,Lean Republican,Donald Trump,85643,Arizona,Bachelor's degree,No,White,Yes,14
217195861,1.25048854985202,I am sure I voted,Definitely not the rightful winner,Donald Trump,1959,61,55 - 64,Female,Married,Homemaker,"Less than $10,000",Republican,Strong Republican,Donald Trump,35217,Alabama,High school diploma or the equivalent (GED),Yes,Hispanic/Latino/Chicano/a,Yes,14
34744141,0.701942181311726,I am sure I voted,Definitely the rightful winner,Joe Biden,1940,80,75 - 84,Male,Married,Retired,"$100,000 - $119,999",Democrat,Strong Democrat,Hillary Clinton,99503,Alaska,Bachelor's degree,No,White,Yes,14
373330750,1.07062968069126,I am sure I voted,Definitely not the rightful winner,Donald Trump,1968,52,45 - 54,Female,Married,Permanently disabled,"$40,000 - $49,999",Republican,Strong Republican,Did not vote for President,44411,Ohio,High school diploma or the equivalent (GED),No,White,Yes,14
424257364,0.687535751216304,I am sure I voted,Definitely the rightful winner,Joe Biden,1994,26,25 - 34,Female,Domestic / civil partnership,Unemployed,"$20,000 - $29,999",Democrat,Strong Democrat,Did not vote for President,66608,Kansas,High school diploma or the equivalent (GED),No,White,Yes,14
350668828,0.857871819122032,I am sure I voted,Definitely the rightful winner,Joe Biden,1964,56,55 - 64,Female,Never married,Full-time,"$80,000 - $99,999",Democrat,Strong Democrat,Hillary Clinton,90302,California,Some college,No,Black or African American,Yes,14
168375457,0.797988476756547,I am sure I voted,Definitely the rightful winner,Joe Biden,1959,61,55 - 64,Male,Married,Homemaker,"$100,000 - $119,999",Democrat,Strong Democrat,Hillary Clinton,7030,New Jersey,Bachelor's degree,No,White,Yes,14
203887246,0.620512264881574,I am sure I voted,Probably the rightful winner,Donald Trump,1978,42,35 - 44,Female,Married,Homemaker,"$100,000 - $119,999",Republican,Strong Republican,Donald Trump,90631,California,Some college,No,Hispanic/Latino/Chicano/a,Yes,14
134081653,0.755228907227073,I am sure I voted,Definitely the rightful winner,Joe Biden,1960,60,55 - 64,Male,Married,Retired,"$30,000 - $39,999",Democrat,Strong Democrat,Hillary Clinton,7002,New Jersey,High school diploma or the equivalent (GED),Yes,White,Yes,14
196306102,0.860172701488767,I am sure I voted,Definitely the rightful winner,Joe Biden,1957,63,55 - 64,Female,Married,Retired,"$30,000 - $39,999",Independent,Lean Democrat,Hillary Clinton,28557,North Carolina,High school diploma or the equivalent (GED),No,White,Yes,14
59988250,0.71126838642285,I am sure I voted,Definitely the rightful winner,Joe Biden,1953,67,65 - 74,Female,Widowed,Retired,"$40,000 - $49,999",Republican,Not very strong Republican,Donald Trump,84041,Utah,Some college,No,White,Yes,14
160425679,1.06271824668948,I am sure I voted,Definitely the rightful winner,Joe Biden,1968,52,45 - 54,Female,Widowed,Student,"$10,000 - $19,999",Democrat,Strong Democrat,Hillary Clinton,38134,Tennessee,Some college,No,Black or African American,Yes,14
213971500,4.68637426872138,I am sure I voted,Definitely not the rightful winner,Donald Trump,1983,37,35 - 44,Male,Never married,Unemployed,"$50,000 - $59,999",Republican,Strong Republican,Did not vote for President,33165,Florida,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,Yes,14
177504922,1.15994009645649,I did not vote in the election this November,Definitely not the rightful winner,NA,1989,31,25 - 34,Male,Married,Full-time,"$70,000 - $79,999",Republican,Not very strong Republican,Donald Trump,35570,Alabama,Associate's degree,No,White,Yes,14
148163083,0.81654828016778,I am sure I voted,Definitely the rightful winner,Joe Biden,1970,50,45 - 54,Female,Married,Full-time,"Less than $10,000",Democrat,Strong Democrat,Did not vote for President,89142,Nevada,High school diploma or the equivalent (GED),Yes,Hispanic/Latino/Chicano/a,Yes,14
140428729,0.797988476756547,I am sure I voted,Definitely the rightful winner,Joe Biden,1958,62,55 - 64,Male,Never married,Part-time,"$10,000 - $19,999",Other,Lean Democrat,Hillary Clinton,94564,California,Bachelor's degree,No,White,Yes,14
389674702,1.11233938639006,I am sure I voted,Probably the rightful winner,Donald Trump,1994,26,25 - 34,Male,Never married,Part-time,"$50,000 - $59,999",Independent,Lean Republican,Did not vote for President,1833,Massachusetts,Bachelor's degree,No,White,Yes,14
